Date,Name,Direction,Tonnage,Type
1860-06-07,Panama,Outbound,"1,087.00",Steamer
1860-06-08,Sarah Newton,Outbound,19.00,Schooner
1860-06-09,Petrel,Outbound,14.00,Schooner
1860-06-09,Lalla Rookh,Outbound,18.00,Schooner
1860-06-11,Amelia,Outbound,15.00,Schooner
1860-06-11,Rebecca,Outbound,52.00,Schooner
1860-06-11,Eliza Anderson,Outbound,279.00,Steamer
1860-06-11,Consort,Outbound,225.00,Brig
1860-06-12,Petrel,Outbound,13.00,Schooner
1860-06-14,Mary Ann,Outbound,41.00,Schooner
1860-06-14,Harriet,Outbound,15.00,Schooner
1860-06-14,Kossuth,Outbound,47.00,Schooner
1860-06-14,Colonist,Outbound,118.00,Schooner
1860-06-14,Lizzie Roberts,Outbound,6.00,Schooner
1860-06-14,J. C. Caswell,Outbound,6.00,Sloop
1860-06-15,Lalla Rookh,Outbound,18.00,Schooner
1860-06-15,Shooting Star,Outbound,65.00,Schooner
1860-06-15,Leonede,Outbound,14.00,Sloop
1860-06-18,J. C. Caswell,Outbound,6.00,Sloop
1860-06-17,Flying Mist,Outbound,103.00,Schooner
1860-06-18,General Harney,Outbound,71.00,Schooner
1860-06-18,Eliza Anderson,Outbound,279.00,Steamer
1860-06-19,W. B. Scranton,Outbound,422.00,Barkentine
1860-06-20,R. B. Potter,Outbound,63.00,Schooner
1860-06-20,C. S. Kidder,Outbound,9.00,Schooner
1860-06-20,Kossuth,Outbound,47.00,Schooner
1860-06-20,Wild Pigeon,Outbound,18.00,Schooner
1860-06-20,J. C. Caswell,Outbound,6.00,Sloop
1860-06-20,Amelia,Outbound,15.00,Schooner
1860-06-21,Caroline,Outbound,22.00,Schooner
1860-06-22,J. C. Caswell,Outbound,6.00,Sloop
1860-06-22,P. J. Evans,Outbound,6.00,Sloop
1860-06-23,Panama,Outbound,"1,087.00",Steamer
1860-06-25,Mary Ann,Outbound,41.00,Schooner
1860-06-26,J. C. Caswell,Outbound,6.00,Sloop
1860-06-26,Eliza Anderson,Outbound,279.00,Steamer
1860-06-26,Harriet,Outbound,15.00,Schooner
1860-06-26,H. L. Tibbals,Outbound,8.00,Sloop
1860-06-26,Shooting Star,Outbound,65.00,Schooner
1860-06-27,Lalla Rookh,Outbound,18.00,Schooner
1860-06-26,Kossuth,Outbound,47.00,Schooner
1860-06-27,Petrel,Outbound,13.00,Schooner
1860-06-28,J. C. Caswell,Outbound,6.00,Sloop
1860-06-28,H. L. Tibbals,Outbound,8.00,Sloop
1860-06-29,Colonist,Outbound,118.00,Schooner
1860-06-29,J. C. Caswell,Outbound,6.00,Sloop
1860-06-29,Leonede,Outbound,14.00,Sloop
1860-06-30,Fanny,Outbound,6.00,Sloop
1860-06-30,Francisco,Outbound,186.00,Brig
1860-06-30,D. L. Clinch,Outbound,166.00,Schooner
1860-06-21,Petrel,Outbound,13.00,Schooner
1860-07-01,Flying Mist,Outbound,103.00,Schooner
1860-07-02,Angennette/Angonosette,Outbound,233.00,Brig
1860-07-02,J?? / Inannowa,Outbound,205.00,Bark
1860-07-02,Growler,Outbound,58.00,Schooner
1860-07-02,Sherman,Outbound,18.00,Sloop
1860-07-02,Petrel,Outbound,13.00,Schooner
1860-07-03,Lizzie Roberts,Outbound,6.00,Schooner
1860-07-03,H. L. Tibbals,Outbound,8.00,Sloop
1860-07-04,Restless,Outbound,7.00,Schooner
1860-07-04,Leonede,Outbound,14.00,Sloop
1860-07-05,J. C. Caswell,Outbound,6.00,Sloop
1860-07-05,Flying Mist,Outbound,103.00,Schooner
1860-07-05,Wilson G. Hunt,Outbound,311.00,Steamer
1860-07-05,Eliza Anderson,Outbound,279.00,Steamer
1860-07-05,Vickery,Outbound,241.00,Bark
1860-07-05,Wild Pigeon,Outbound,18.00,Schooner
1860-07-07,P. J. Evans,Outbound,6.00,Sloop
1860-07-07,Get Up and Get,Outbound,7.00,Sloop
1860-07-09,Mary Ann,Outbound,41.00,Schooner
1860-07-09,Rebecca,Outbound,52.00,Schooner
1860-07-09,Oregon,Outbound,"1,099.00",Steamer
1860-07-09,Eliza Anderson,Outbound,279.00,Steamer
1860-07-09,Colonel Ebey,Outbound,19.00,Schooner
1860-07-10,Lizzie Roberts,Outbound,6.00,Schooner
1860-07-11,J. C. Caswell,Outbound,5.00,Sloop
1860-07-11,Caroline,Outbound,32.00,Schooner
1860-07-11,Shooting Star,Outbound,65.00,Schooner
1860-07-11,Lalla Rookh,Outbound,18.00,Schooner
1860-07-12,Amelia,Outbound,15.00,Schooner
1860-07-12,W. D. Rice,Outbound,238.00,Brig
1860-07-12,H. L. Tibbals,Outbound,8.00,Sloop
1860-07-12,Elizabeth,Outbound,18.00,Schooner
1860-07-13,Saucy Lass,Outbound,7.00,Schooner
1860-07-13,J. C. Caswell,Outbound,5.00,Sloop
1860-07-13,Harriet,Outbound,15.00,Schooner
1860-07-14,Meg Merriles ,Outbound,,Schooner
1860-07-14,Venus,Outbound,5.00,Sloop
1860-07-14,Simon F. Blunt,Outbound,84.00,Schooner
1860-07-16,Sarah Newton,Outbound,20.00,Schooner
1860-07-16,Eliza Anderson,Outbound,279.00,Steamer
1860-07-17,H. L. Tibbals,Outbound,9.00,Sloop
1860-07-17,J. C. Caswell,Outbound,5.00,Sloop
1860-07-18,Jenny Ford,Outbound,400.00,Barkentine
1860-07-18,Kossuth,Outbound,47.00,Schooner
1860-07-18,Wanderer,Outbound,5.00,Sloop
1860-07-18,Shark,Outbound,5.00,Sloop
1860-07-19,J. C. Caswell,Outbound,5.00,Sloop
1860-07-19,Saucy Lass,Outbound,7.00,Schooner
1860-07-19,Huntsville,Outbound,522.00,Ship
1860-07-19,Sherman,Outbound,17.00,Sloop
1860-07-19,Colonel Ebey,Outbound,19.00,Schooner
1860-07-20,Colonist,Outbound,118.00,Schooner
1860-07-20,Restless,Outbound,7.00,Schooner
1860-07-20,Petrel,Outbound,13.00,Schooner
1860-07-21,Lalla Rookh,Outbound,16.00,Schooner
1860-07-21,Jennet,Outbound,247.00,Bark
1860-07-23,Eclipse,Outbound,10.00,Schooner
1860-07-23,Rebecca,Outbound,52.00,Schooner
1860-07-23,H. L. Tibbals,Outbound,8.00,Sloop
1860-07-23,Eliza Anderson,Outbound,279.00,Steamer
1860-07-24,Victoria Packet,Outbound,18.00,Schooner
1860-07-24,Oregon,Outbound,"1,092.00",Steamer
1860-07-24,Daniel Webster,Outbound,273.00,Bark
1860-07-25,Northern Light,Outbound,14.00,Sloop
1860-07-25,Saucy Lass,Outbound,8.00,Schooner
1860-07-25,C. S. Kidder,Outbound,9.00,Schooner
1860-07-25,P. J. Evans,Outbound,6.00,Sloop
1860-07-25,Midnight Cry,Outbound,5.00,Sloop
1860-07-26,Ocean Wave,Outbound,5.00,Sloop
1860-07-27,General Harney,Outbound,71.00,Schooner
1860-07-28,Leonesa,Outbound,230.00,Bark
1860-07-28,Leonede,Outbound,14.00,Sloop
1860-07-28,Mary Ann,Outbound,42.00,Schooner
1860-07-28,Sarah Newton,Outbound,30.00,Schooner
1860-07-30,Armstice,Outbound,338.00,Bark
1860-07-31,Simon F. Blunt,Outbound,84.00,Schooner
1860-07-31,Eliza Anderson,Outbound,279.00,Steamer
1860-07-31,Petrel,Outbound,13.00,Schooner
1860-08-01,Langley,Outbound,18.00,Schooner
1860-08-01,Saucy Lass,Outbound,7.00,Schooner
1860-08-01,H. L. Tibbals,Outbound,8.00,Sloop
1860-08-01,Lizzie Roberts,Outbound,6.00,Schooner
1860-08-02,Eclipse,Outbound,305.00,Schooner
1860-08-02,Rebecca,Outbound,52.00,Schooner
1860-08-02,Amelia,Outbound,16.00,Schooner
1860-08-03,Harriet,Outbound,16.00,Schooner
1860-08-03,Kossuth,Outbound,47.00,Schooner
1860-08-03,Petrel,Outbound,13.00,Schooner
1860-08-04,Ella Florence,Outbound,171.00,Schooner
1860-08-06,Eliza Anderson,Outbound,279.00,Steamer
1860-08-06,Elizabeth,Outbound,18.00,Schooner
1860-08-06,Lawson,Outbound,597.00,Ship
1860-08-06,Lalla Rookh,Outbound,18.00,Schooner
1860-08-06,Shooting Star,Outbound,65.00,Schooner
1860-08-06,Petrel,Outbound,13.00,Schooner
1860-08-07,Meg Merriles ,Outbound,53.00,Schooner
1860-08-07,Caroline,Outbound,32.00,Schooner
1860-08-07,J. C. Caswell,Outbound,5.00,Sloop
1860-08-08,Get Up and Get,Outbound,8.00,Sloop
1860-08-09,Oregon,Outbound,"1,097.00",Steamer
1860-08-10,J. C. Caswell,Outbound,6.00,Sloop
1860-08-10,Constitution,Outbound,441.00,Barkentine
1860-08-10,Petrel,Outbound,13.00,Schooner
1860-08-10,Saucy Lass,Outbound,7.00,Schooner
1860-08-10,Colonist,Outbound,118.00,Schooner
1860-08-11,General Harney,Outbound,71.00,Schooner
1860-08-13,Mary Ann,Outbound,41.00,Schooner
1860-08-13,Eliza Anderson,Outbound,279.00,Steamer
1860-08-13,Tomals/Somafs,Outbound,524.00,Ship
1860-08-14,P. J. Evans,Outbound,5.00,Sloop
1860-08-14,Dnaiel Elliott,Outbound,391.00,Ship
1860-08-14,Amelia,Outbound,15.00,Schooner
1860-08-15,Harriet,Outbound,15.00,Schooner
1860-08-16,Lizzie Roberts,Outbound,6.00,Schooner
1860-08-16,Petrel,Outbound,13.00,Schooner
1860-08-16,Rebecca,Outbound,52.00,Schooner
1860-08-17,Saucy Lass,Outbound,7.00,Schooner
1860-08-18,H. C. Page,Outbound,42.00,Schooner
1860-08-18,Victoria Packet,Outbound,18.00,Schooner
1860-08-20,Petrel,Outbound,13.00,Schooner
1860-08-20,Leonede,Outbound,14.00,Sloop
1860-08-20,Sherman,Outbound,17.00,Sloop
1860-08-21,Eliza Anderson,Outbound,279.00,Steamer
1860-08-21,Kossuth,Outbound,47.00,Schooner
1860-08-21,Amelia,Outbound,15.00,Schooner
1860-08-21,L. P. Foster,Outbound,193.00,Schooner
1860-08-22,J. C. Caswell,Outbound,6.00,Sloop
1860-08-24,Harriet,Outbound,15.00,Schooner
1860-08-24,Rival,Outbound,413.00,Bark
1860-08-24,Auckland,Outbound,204.00,Bark
1860-08-24,Nonpareil,Outbound,10.00,Schooner
1860-08-24,Leonede,Outbound,14.00,Sloop
1860-08-24,Amelia,Outbound,15.00,Schooner
1860-08-25,Langley,Outbound,18.00,Schooner
1860-08-25,H. L. Tibbals,Outbound,8.00,Sloop
1860-08-26,Cortez,Outbound,"1,117.00",Steamer
1860-08-27,J. C. Caswell,Outbound,6.00,Sloop
1860-08-27,Eliza Anderson,Outbound,279.00,Steamer
1860-08-27,H. C. Page,Outbound,42.00,Schooner
1860-08-28,Midnight Cry,Outbound,6.00,Sloop
1860-08-28,Petrel,Outbound,13.00,Schooner
1860-08-28,Consort,Outbound,225.00,Brig
1860-08-28,C. S. Kidder,Outbound,9.00,Schooner
1860-08-29,Lizzie Roberts,Outbound,6.00,Schooner
1860-08-29,Rebecca,Outbound,52.00,Schooner
1860-08-29,Sarah Newton,Outbound,20.00,Schooner
1860-08-29,Saucy Lass,Outbound,7.00,Schooner
1860-08-29,Kossuth,Outbound,47.00,Schooner
1860-08-31,Caroline,Outbound,32.00,Schooner
1860-09-01,Ork,Outbound,243.00,Bark
1860-09-01,Cadbero,Outbound,47.00,Schooner
1860-09-01,Growler,Outbound,58.00,Schooner
1860-09-01,H. L. Tibbals,Outbound,8.00,Sloop
1860-09-03,Pacific,Outbound,"1,003.00",Steamer
1860-09-03,General Harney,Outbound,71.00,Schooner
1860-09-03,W. B. Scranton,Outbound,422.00,Barkentine
1860-09-03,Harriet,Outbound,15.00,Schooner
1860-09-03,Eliza Anderson,Outbound,279.00,Steamer
1860-09-04,Leonede,Outbound,14.00,Sloop
1860-09-04,Amelia,Outbound,15.00,Schooner
1860-09-05,H. L. Tibbals,Outbound,8.00,Sloop
1860-09-06,Kossuth,Outbound,47.00,Schooner
1860-09-06,Colonist,Outbound,118.00,Schooner
1860-09-07,J. C. Caswell,Outbound,6.00,Sloop
1860-09-07,Leonidas,Outbound,690.00,Ship
1860-09-08,H. C. Page,Outbound,42.00,Schooner
1860-09-08,Leonede,Outbound,14.00,Sloop
1860-09-10,Get Up and Get,Outbound,8.00,Sloop
1860-09-10,Rebecca,Outbound,52.00,Schooner
1860-09-10,D. L. Clinch,Outbound,166.00,Schooner
1860-09-10,Dashaway,Outbound,3.00,Sloop
1860-09-11,Eliza Anderson,Outbound,279.00,Steamer
1860-09-11,Rob Roy,Outbound,44.00,Schooner
1860-09-11,Mary Ann,Outbound,41.00,Schooner
1860-09-11,Amelia,Outbound,15.00,Schooner
1860-09-13,Leonede,Outbound,14.00,Sloop
1860-09-13,Adelaide Cooper,Outbound,395.00,Bark
1860-09-13,Colonel Ebey,Outbound,19.00,Schooner
1860-09-13,Lizzie Roberts,Outbound,6.00,Schooner
1860-09-13,J. C. Caswell,Outbound,6.00,Sloop
1860-09-13,Ocean Wave,Outbound,5.00,Sloop
1860-09-14,Wild Pigeon,Outbound,18.00,Schooner
1860-09-15,H. L. Tibbals,Outbound,8.00,Sloop
1860-09-15,Sarah Newton,Outbound,20.00,Schooner
1860-09-15,Glympse,Outbound,483.00,Bark
1860-09-17,Leonede,Outbound,14.00,Sloop
1860-09-17,Sherman,Outbound,17.00,Sloop
1860-09-17,Eliza Anderson,Outbound,279.00,Steamer
1860-09-17,Cortez,Outbound,"1,117.00",Steamer
1860-09-17,Eagle,Outbound,10.00,Sloop
1860-09-18,General Harney,Outbound,71.00,Schooner
1860-09-18,Amelia,Outbound,5.00,Schooner
1860-09-18,Saucy Lass,Outbound,7.00,Schooner
1860-09-20,Otter,Outbound,144.00,Steamer
1860-09-21,J. C. Caswell,Outbound,6.00,Sloop
1860-09-21,Harriet,Outbound,14.00,Schooner
1860-09-21,Meg Merriles ,Outbound,52.00,Schooner
1860-09-21,Lalla Rookh,Outbound,18.00,Schooner
1860-09-21,H. L. Tibbals,Outbound,8.00,Sloop
1860-09-22,Kossuth,Outbound,47.00,Schooner
1860-09-22,Caroline,Outbound,32.00,Schooner
1860-09-22,Sea Nymph,Outbound,516.00,Bark
1860-09-24,H. C. Page,Outbound,42.00,Schooner
1860-09-24,W. D. Rice,Outbound,238.00,Brig
1860-09-24,Eliza Anderson,Outbound,279.00,Steamer
1860-09-25,Rebecca,Outbound,52.00,Schooner
1860-09-25,Eagle,Outbound,10.00,Sloop
1860-09-26,Leonede,Outbound,14.00,Sloop
1860-09-27,Vickery,Outbound,241.00,Bark
1860-09-27,Amelia,Outbound,16.00,Schooner
1860-09-28,C. S. Kidder,Outbound,9.00,Schooner
1860-09-28,Rob Roy,Outbound,43.00,Schooner
1860-09-29,Kossuth,Outbound,47.00,Schooner
1860-09-29,Sarah Newton,Outbound,20.00,Schooner
1860-09-29,Midnight Cry,Outbound,8.00,Sloop
1860-09-29,Ocean Wave,Outbound,5.00,Sloop
1860-10-01,Architect,Outbound,399.00,Bark
1860-10-01,Eliza Anderson,Outbound,279.00,Steamer
1860-10-01,Lalla Rookh,Outbound,18.00,Schooner
1860-10-01,Northern Light,Outbound,14.00,Sloop
1860-10-01,Petrel,Outbound,13.00,Sloop
1860-10-02,Colonist,Outbound,118.00,Schooner
1860-10-03,General Harney,Outbound,74.00,Schooner
1860-10-03,Flying Mist,Outbound,103.00,Schooner
1860-10-04,Eagle,Outbound,10.00,Sloop
1860-10-04,Harriet,Outbound,14.00,Schooner
1860-10-05,P. J. Evans,Outbound,5.00,Sloop
1860-10-05,H. L. Tibbals,Outbound,8.00,Sloop
1860-10-05,Jenny Ford,Outbound,400.00,Barkentine
1860-10-05,Leonesa,Outbound,230.00,Bark
1860-10-08,Eliza Anderson,Outbound,279.00,Steamer
1860-10-09,Brother Jonathan,Outbound,"1,359.00",Steamer
1860-10-09,Kossuth,Outbound,47.00,Schooner
1860-10-09,Caroline,Outbound,32.00,Schooner
1860-10-11,Restless,Outbound,7.00,Schooner
1860-10-12,Eagle,Outbound,10.00,Sloop
1860-10-12,Petrel,Outbound,13.00,Sloop
1860-10-12,Lalla Rookh,Outbound,18.00,Schooner
1860-10-12,Harriet,Outbound,15.00,Schooner
1860-10-15,Jennet,Outbound,247.00,Bark
1860-10-15,Petrel,Outbound,13.00,Sloop
1860-10-15,Eliza Anderson,Outbound,279.00,Steamer
1860-10-15,Northern Light,Outbound,14.00,Sloop
1860-10-17,Lizzie Roberts,Outbound,5.00,Schooner
1860-10-17,Constitution,Outbound,440.00,Barkentine
1860-10-19,Growler,Outbound,58.00,Schooner
1860-10-20,Eagle,Outbound,10.00,Sloop
1860-10-20,Ann Parry,Outbound,348.00,Bark
1860-10-20,General Harney,Outbound,74.00,Schooner
1860-10-20,Petrel,Outbound,14.00,Sloop
1860-10-22,Eliza Anderson,Outbound,279.00,Steamer
1860-10-22,Ravensdale,Outbound,602.00,Ship
1860-10-22,Lalla Rookh,Outbound,18.00,Schooner
1860-10-22,Crimea,Outbound,287.00,Brig
1860-10-22,Kossuth,Outbound,47.00,Schooner
1860-10-22,Morning Star,Outbound,37.00,Schooner
1860-10-23,Amelia,Outbound,16.00,Schooner
1860-10-23,H. C. Page,Outbound,42.00,Schooner
1860-10-25,Eagle,Outbound,10.00,Sloop
1860-10-25,Colonist,Outbound,119.00,Schooner
1860-10-27,Oregon,Outbound,"1,099.00",Steamer
1860-10-29,P. J. Evans,Outbound,5.00,Sloop
1860-10-29,General Harney,Outbound,74.00,Schooner
1860-10-29,Piscatagua,Outbound,14.00,Schooner
1860-10-29,Sea Nymph,Outbound,256.00,Bark
1860-10-29,Speck,Outbound,5.00,Schooner
1860-10-29,Eliza Anderson,Outbound,279.00,Steamer
1860-10-30,Harriet,Outbound,15.00,Schooner
1860-11-01,Amelia,Outbound,15.00,Schooner
1860-11-02,Kossuth,Outbound,47.00,Schooner
1860-11-03,Rob Roy,Outbound,43.00,Schooner
1860-11-05,Flying Mist,Outbound,103.00,Schooner
1860-11-05,Eliza Anderson,Outbound,279.00,Steamer
1860-11-05,D. M. Hall,Outbound,263.00,Bark
1860-11-06,L. P. Foster,Outbound,,Schooner
1860-11-06,Lalla Rookh,Outbound,18.00,Schooner
1860-11-06,Ork,Outbound,243.00,Bark
1860-11-07,Eagle,Outbound,10.00,Sloop
1860-11-08,Wild Pigeon,Outbound,18.00,Schooner
1860-11-08,D. L. Clinch,Outbound,166.00,Schooner
1860-11-08,Meg Merriles ,Outbound,52.00,Schooner
1860-11-09,W. B. Scranton,Outbound,422.00,Barkentine
1860-11-10,Brother Jonathan,Outbound,"1,359.00",Steamer
1860-11-10,Rebecca,Outbound,52.00,Schooner
1860-11-10,Florentia/Florentin,Outbound,130.00,Brig
1860-11-12,Eliza Anderson,Outbound,279.00,Steamer
1860-11-12,Kossuth,Outbound,47.00,Schooner
1860-11-14,Narramissic,Outbound,299.00,Bark
1860-11-14,Grecian,Outbound,334.00,Ship
1860-11-15,Lizzie Roberts,Outbound,5.00,Schooner
1860-11-15,Nellie Merrill,Outbound,297.00,Barkentine
1860-11-16,Leonede,Outbound,14.00,Sloop
1860-11-16,Petrel,Outbound,13.00,Sloop
1860-11-16,Harriet,Outbound,15.00,Schooner
1860-11-18,Oregon,Outbound,"1,099.00",Steamer
1860-11-19,Petrel,Outbound,13.00,Sloop
1860-11-20,Sarah Newton,Outbound,20.00,Schooner
1860-11-20,Lalla Rookh,Outbound,18.00,Schooner
1860-11-19,Eliza Anderson,Outbound,279.00,Steamer
1860-11-19,Restless,Outbound,7.00,Schooner
1860-11-21,C. S. Kidder,Outbound,9.00,Schooner
1860-11-24,Petrel,Outbound,13.00,Sloop
1860-11-24,Caroline,Outbound,32.00,Schooner
1860-11-24,Eagle,Outbound,10.00,Sloop
1860-11-27,Rebecca,Outbound,52.00,Schooner
1860-11-27,Eliza Anderson,Outbound,279.00,Steamer
1860-11-27,Speck,Outbound,5.00,Schooner
1860-11-28,Leonede,Outbound,14.00,Sloop
1860-12-01,Lalla Rookh,Outbound,18.00,Schooner
1860-12-03,Eagle,Outbound,111.00,Sloop
1860-12-03,Petrel,Outbound,13.00,Sloop
1860-12-03,Adelaide Cooper,Outbound,395.00,Bark
1860-12-04,Eliza Anderson,Outbound,279.00,Steamer
1860-12-04,Kossuth,Outbound,47.00,Schooner
1860-12-04,Colonist,Outbound,119.00,Schooner
1860-12-04,Amelia,Outbound,15.00,Schooner
1860-12-04,W. S. Perkins,Outbound,309.00,Bark
1860-12-06,Harriet,Outbound,15.00,Schooner
1860-12-06,Sarah Newton,Outbound,211.00,Schooner
1860-12-07,Leonede,Outbound,14.00,Sloop
1860-12-07,Rebecca,Outbound,32.00,Schooner
1860-12-07,California,Outbound,"1,057.00",Steamer
1860-12-08,Glympse,Outbound,483.00,Bark
1860-12-10,Eliza Anderson,Outbound,279.00,Steamer
1860-12-10,Lizzie Roberts,Outbound,6.00,Schooner
1860-12-10,Flying Mist,Outbound,103.00,Schooner
1860-12-11,Amelia,Outbound,15.00,Schooner
1860-12-12,Northern Light,Outbound,14.00,Sloop
1860-12-12,Jenny Ford,Outbound,400.00,Barkentine
1860-12-13,H. L. Tibbals,Outbound,8.00,Sloop
1860-12-13,Sarah Newton,Outbound,20.00,Schooner
1860-12-14,Caroline,Outbound,32.00,Schooner
1860-12-14,Louise,Outbound,34.00,Schooner
1860-12-14,Kossuth,Outbound,47.00,Schooner
1860-12-14,Rebecca,Outbound,52.00,Schooner
1860-12-17,P. J. Evans,Outbound,5.00,Sloop
1860-12-17,Eliza Anderson,Outbound,279.00,Steamer
1860-12-18,Lalla Rookh,Outbound,18.00,Schooner
1860-12-18,Santa Cruz,Outbound,303.00,Steamer
1860-12-18,Flying Mist,Outbound,103.00,Schooner
1860-12-19,Rebecca,Outbound,52.00,Schooner
1860-12-19,Leonede,Outbound,14.00,Sloop
1860-12-20,Amelia,Outbound,15.00,Schooner
1860-12-21,Northern Light,Outbound,14.00,Sloop
1860-12-22,Ork,Outbound,243.00,Bark
1860-12-22,Leonesa,Outbound,230.00,Bark
1860-12-22,Narramissic,Outbound,299.00,Bark
1860-12-22,Kossuth,Outbound,47.00,Schooner
1860-12-22,Oregon,Outbound,"1,099.00",Steamer
1860-12-24,Eliza Anderson,Outbound,279.00,Steamer
1860-12-25,Glencoe,Outbound,222.00,Brig
1860-12-25,W. B. Scranton,Outbound,422.00,Barkentine
1860-12-26,Sarah Newton,Outbound,20.00,Schooner
1860-12-27,Leanora,Outbound,6.00,Sloop
1860-12-27,Vickery,Outbound,240.00,Bark
1860-12-29,Amelia,Outbound,16.00,Schooner
1860-12-29,Petrel,Outbound,14.00,Sloop
1860-12-31,H. L. Tibbals,Outbound,8.00,Sloop
1860-12-31,Eliza Anderson,Outbound,279.00,Steamer
1861-01-02,Wild Pigeon,Outbound,18.00,Schooner
1861-01-03,Colonel Ebey,Outbound,19.00,Schooner
1861-01-04,Lizzie Roberts,Outbound,6.00,Schooner
1861-01-05,Kossuth,Outbound,47.00,Schooner
1861-01-05,H. C. Page,Outbound,42.00,Schooner
1861-01-06,Sarah Newton,Outbound,211.00,Schooner
1861-01-07,Flying Mist,Outbound,103.00,Schooner
1861-01-07,Eliza Anderson,Outbound,279.00,Schooner
1861-01-08,Eagle,Outbound,10.00,Sloop
1861-01-09,Caswell,Outbound,6.00,Sloop
1861-01-09,R. B. Potter,Outbound,66.00,Schooner
1861-01-11,California,Outbound,"1,057.00",Steamer
1861-01-11,Harriet,Outbound,15.00,Schooner
1861-01-11,Cadbero,Outbound,58.00,Schooner
1861-01-13,General Harney,Outbound,75.00,Schooner
1861-01-14,Sarah Newton,Outbound,20.00,Schooner
1861-01-14,Eliza Anderson,Outbound,279.00,Steamer
1861-01-15,Restless,Outbound,7.00,Schooner
1861-01-16,Adelaide Cooper,Outbound,395.00,Bark
1861-01-16,J. B. Hunt,Outbound,149.00,Brig
1861-01-18,Petrel,Outbound,13.00,Sloop
1861-01-18,Constitution,Outbound,440.00,Bark
1861-01-20,Palmetta,Outbound,282.00,Bark
1861-01-19,Mary Ann,Outbound,41.00,Schooner
1861-01-21,Eliza Anderson,Outbound,279.00,Steamer
1861-01-22,Amelia,Outbound,15.00,Schooner
1861-01-22,Kossuth,Outbound,47.00,Schooner
1861-01-23,H. C. Page,Outbound,42.00,Schooner
1861-01-23,Rebecca,Outbound,52.00,Schooner
1861-01-25,Architect,Outbound,399.00,Bark
1861-01-25,R. B. Potter,Outbound,66.00,Schooner
1861-01-27,Oregon,Outbound,"1,099.00",Steamer
1861-01-27,Glympse,Outbound,483.00,Bark
1861-01-28,Sarah Newton,Outbound,211.00,Schooner
1861-01-28,Eliza Anderson,Outbound,279.00,Steamer
1861-01-29,Rebecca,Outbound,52.00,Schooner
1861-01-29,Eagle,Outbound,10.00,Sloop
1861-01-30,Sherman,Outbound,17.00,Sloop
1861-01-30,Wild Duck,Outbound,10.00,Schooner
1861-02-01,Flying Mist,Outbound,103.00,Schooner
1861-02-01,Harriet,Outbound,15.00,Schooner
1861-02-01,C. S. Kidder,Outbound,9.00,Schooner
1861-02-02,Growler,Outbound,58.00,Schooner
1861-02-04,Eliza Anderson,Outbound,279.00,Steamer
1861-02-04,Restless,Outbound,7.00,Schooner
1861-02-04,Harriet,Outbound,15.00,Schooner
1861-02-07,P. J. Evans,Outbound,5.00,Sloop
1861-02-07,R. B. Potter,Outbound,66.00,Schooner
1861-02-07,John Thornton,Outbound,44.00,Sloop
1861-02-08,Panama,Outbound,"1,087.00",Steamer
1861-02-08,H. C. Page,Outbound,42.00,Schooner
1861-02-08,Eclipse,Outbound,305.00,Schooner
1861-02-08,Rebecca,Outbound,5.00,Sloop
1861-02-09,Restless,Outbound,7.00,Schooner
1861-02-11,Ork,Outbound,243.00,Bark
1861-02-11,Lalla Rookh,Outbound,18.00,Schooner
1861-02-11,Petrel,Outbound,13.00,Sloop
1861-02-11,Eagle,Outbound,111.00,Sloop
1861-02-11,Massachusetts,Outbound,353.00,Sloop
1861-02-11,Eliza Anderson,Outbound,279.00,Steamer
1861-02-15,Amelia,Outbound,15.00,Schooner
1861-02-15,Sarah Newton,Outbound,211.00,Schooner
1861-02-15,W. S. Perkins,Outbound,309.00,Bark
1861-02-16,Wild Pigeon,Outbound,18.00,Schooner
1861-02-16,Lalla Rookh,Outbound,18.00,Schooner
1861-02-19,Colonel Ebey,Outbound,211.00,Schooner
1861-02-19,Rebecca,Outbound,5.00,Sloop
1861-02-19,Rebecca,Outbound,52.00,Schooner
1861-02-19,Eagle,Outbound,10.00,Sloop
1861-02-19,Eliza Anderson,Outbound,279.00,Steamer
1861-02-22,Rebecca,Outbound,52.00,Schooner
